210114000000,3
210122000000,3
210123000000,3
210124000000,3
210181000000,3
210200000000,2
210201000000,3
210202000000,3
210203000000,3
210204000000,3
210211000000,3
210212000000,3
210213000000,3
210224000000,3
210281000000,3
210282000000,3
210283000000,3
210300000000,2
210301000000,3
210302000000,3
210303000000,3
210304000000,3
210311000000,3
210321000000,3
210323000000,3
210381000000,3
210400000000,2
210401000000,3
210402000000,3
210403000000,3
210404000000,3
210411000000,3
210421000000,3
210422000000,3
210423000000,3
210500000000,2
210501000000,3
210502000000,3
210503000000,3
210504000000,3
210505000000,3
210521000000,3
210522000000,3
210600000000,2
210601000000,3
210602000000,3
210603000000,3
210604000000,3
210624000000,3
210681000000,3
210682000000,3
210700000000,2
210701000000,3
210702000000,3
210703000000,3
210711000000,3
210726000000,3
210727000000,3
210781000000,3
210782000000,3
210800000000,2
210801000000,3
210802000000,3
210803000000,3
210804000000,3
210811000000,3
210881000000,3
210882000000,3
210900000000,2
210901000000,3
210902000000,3
210903000000,3
210904000000,3
210905000000,3
210911000000,3
210921000000,3
210922000000,3
211000000000,2
211001000000,3
211002000000,3
211003000000,3
211004000000,3
211005000000,3
211011000000,3
211021000000,3
211081000000,3
211100000000,2
211101000000,3
211102000000,3
211103000000,3
211121000000,3
211122000000,3
211200000000,2
211201000000,3
211202000000,3
211204000000,3
211221000000,3
211223000000,3
211224000000,3
211281000000,3
211282000000,3
211300000000,2
211301000000,3
211302000000,3
211303000000,3
211321000000,3
211322000000,3
211324000000,3
211381000000,3
211382000000,3
211400000000,2
211401000000,3
211402000000,3
211403000000,3
211404000000,3
211421000000,3
211422000000,3
211481000000,3
220100000000,2
220101000000,3
220102000000,3
220103000000,3
220104000000,3
220105000000,3
220106000000,3
220112000000,3
220122000000,3
220181000000,3
220182000000,3
220183000000,3
220200000000,2
220201000000,3
220202000000,3
220203000000,3
220204000000,3
220211000000,3
220221000000,3
220281000000,3
220282000000,3
220283000000,3
220284000000,3
220300000000,2
220301000000,3
220302000000,3
220303000000,3
220322000000,3
220323000000,3
220381000000,3
220382000000,3
220400000000,2
220401000000,3
220402000000,3
220403000000,3
220421000000,3
220422000000,3
220500000000,2
220501000000,3
220502000000,3
220503000000,3
220521000000,3
220523000000,3
220524000000,3
220581000000,3
220582000000,3
220600000000,2
220601000000,3
220602000000,3
220605000000,3
220621000000,3
220622000000,3
220623000000,3
220681000000,3
220700000000,2
220701000000,3
220702000000,3
220721000000,3
220722000000,3
220723000000,3
220724000000,3
220800000000,2
220801000000,3
220802000000,3
220821000000,3
220822000000,3
220881000000,3
220882000000,3
222400000000,2
222401000000,3
222402000000,3
222403000000,3
222404000000,3
222405000000,3
222406000000,3
222424000000,3
222426000000,3
230100000000,2
230101000000,3
230102000000,3
230103000000,3
230104000000,3
230108000000,3
230109000000,3
230110000000,3
230111000000,3
230112000000,3
230123000000,3
230124000000,3
230125000000,3
230126000000,3
230127000000,3
230128000000,3
230129000000,3
230182000000,3
230183000000,3
230184000000,3
230200000000,2
230201000000,3
230202000000,3
230203000000,3
230204000000,3
230205000000,3
230206000000,3
230207000000,3
230208000000,3
230221000000,3
230223000000,3
230224000000,3
230225000000,3
230227000000,3
230229000000,3
230230000000,3
230231000000,3
230281000000,3
230300000000,2
230301000000,3
230302000000,3
230303000000,3
230304000000,3
230305000000,3
230306000000,3
230307000000,3
230321000000,3
230381000000,3
230382000000,3
230400000000,2
230401000000,3
230402000000,3
230403000000,3
230404000000,3
230405000000,3
230406000000,3
230407000000,3
230421000000,3
230422000000,3
230500000000,2
230501000000,3
230502000000,3
230503000000,3
230505000000,3
230506000000,3
230521000000,3
230522000000,3
230523000000,3
230524000000,3
230600000000,2
230601000000,3
230602000000,3
230603000000,3
230604000000,3
230605000000,3
230606000000,3
230621000000,3
230622000000,3
230623000000,3
230624000000,3
230700000000,2
230701000000,3
230702000000,3
230703000000,3
230704000000,3
230705000000,3
230706000000,3
230707000000,3
230708000000,3
230709000000,3
230710000000,3
230711000000,3
230712000000,3
230713000000,3
230714000000,3
230715000000,3
230716000000,3
230722000000,3
230781000000,3
230800000000,2
230801000000,3
230803000000,3
230804000000,3
230805000000,3
230811000000,3
230822000000,3
230826000000,3
230828000000,3
230833000000,3
230881000000,3
230882000000,3
230900000000,2
230901000000,3
230902000000,3
230903000000,3
230904000000,3
230921000000,3
231000000000,2
231001000000,3
231002000000,3
231003000000,3
231004000000,3
231005000000,3
231024000000,3
231025000000,3
231081000000,3
231083000000,3
231084000000,3
231085000000,3
231100000000,2
231101000000,3
231102000000,3
231121000000,3
231123000000,3
231124000000,3
231181000000,3
231182000000,3
231200000000,2
231201000000,3
231202000000,3
231221000000,3
231222000000,3
231223000000,3
231224000000,3
231225000000,3
231226000000,3
231281000000,3
231282000000,3
231283000000,3
232700000000,2
232721000000,3
232722000000,3
232723000000,3
310100000000,2
310101000000,3
310104000000,3
310105000000,3
310106000000,3
310107000000,3
310108000000,3
310109000000,3
310110000000,3
310112000000,3
310113000000,3
310114000000,3
310115000000,3
310116000000,3
310117000000,3
310118000000,3
310120000000,3
310200000000,2
310230000000,3
320100000000,2
320101000000,3
320102000000,3
320103000000,3
320104000000,3
320105000000,3
320106000000,3
320107000000,3
320111000000,3
320113000000,3
320114000000,3
320115000000,3
320116000000,3
320124000000,3
320125000000,3
320200000000,2
320201000000,3
320202000000,3
320203000000,3
320204000000,3
320205000000,3
320206000000,3
320211000000,3
320281000000,3
320282000000,3
320300000000,2
320301000000,3
320302000000,3
320303000000,3
320305000000,3
320311000000,3
320312000000,3
320321000000,3
320322000000,3
320324000000,3
320381000000,3
320382000000,3
320400000000,2
320401000000,3
320402000000,3
320404000000,3
320405000000,3
320411000000,3
320412000000,3
320481000000,3
320482000000,3
320500000000,2
320501000000,3
320505000000,3
320506000000,3
320507000000,3
320508000000,3
320509000000,3
320581000000,3
320582000000,3
320583000000,3
320585000000,3
320600000000,2
320601000000,3
320602000000,3
320611000000,3
320612000000,3
320621000000,3
320623000000,3
320681000000,3
320682000000,3
320684000000,3
320700000000,2
320701000000,3
320703000000,3
320705000000,3
320706000000,3
320721000000,3
320722000000,3
320723000000,3
320724000000,3
320800000000,2
320801000000,3
320802000000,3
320803000000,3
320804000000,3
320811000000,3
320826000000,3
320829000000,3
320830000000,3
320831000000,3
320900000000,2
320901000000,3
320902000000,3
320903000000,3
320921000000,3
320922000000,3
320923000000,3
320924000000,3
320925000000,3
320981000000,3
320982000000,3
321000000000,2
321001000000,3
321002000000,3
321003000000,3
321012000000,3
321023000000,3
321081000000,3
321084000000,3
321100000000,2
321101000000,3
321102000000,3
321111000000,3
321112000000,3
321181000000,3
321182000000,3
321183000000,3
321200000000,2
321201000000,3
321202000000,3
321203000000,3
321281000000,3
321282000000,3
321283000000,3
321284000000,3
321300000000,2
321301000000,3
321302000000,3
321311000000,3
321322000000,3
321323000000,3
321324000000,3
330100000000,2
330101000000,3
330102000000,3
330103000000,3
330104000000,3
330105000000,3
330106000000,3
330108000000,3
330109000000,3
330110000000,3
330122000000,3
330127000000,3
330182000000,3
330183000000,3
330185000000,3
330200000000,2
330201000000,3
330203000000,3
330204000000,3
330205000000,3
330206000000,3
330211000000,3
330212000000,3
330225000000,3
330226000000,3
330281000000,3
330282000000,3
330283000000,3
330300000000,2
330301000000,3
330302000000,3
330303000000,3
330304000000,3
330322000000,3
330324000000,3
330326000000,3
330327000000,3
330328000000,3
330329000000,3
330381000000,3
330382000000,3
330400000000,2
330401000000,3
330402000000,3
330411000000,3
330421000000,3
330424000000,3
330481000000,3
330482000000,3
330483000000,3
330500000000,2
330501000000,3
330502000000,3
330503000000,3
330521000000,3
330522000000,3
330523000000,3
330600000000,2
330601000000,3
330602000000,3
330621000000,3
330624000000,3
330681000000,3
330682000000,3
330683000000,3
330700000000,2
330701000000,3
330702000000,3
330703000000,3
330723000000,3
330726000000,3
330727000000,3
330781000000,3
330782000000,3
330783000000,3
330784000000,3
330800000000,2
330801000000,3
330802000000,3
330803000000,3
330822000000,3
330824000000,3
330825000000,3
330881000000,3
330900000000,2
330901000000,3
330902000000,3
330903000000,3
330921000000,3
330922000000,3
331000000000,2
331001000000,3
331002000000,3
331003000000,3
331004000000,3
331021000000,3
331022000000,3
331023000000,3
331024000000,3
331081000000,3
331082000000,3
331100000000,2
331101000000,3
331102000000,3
331121000000,3
331122000000,3
331123000000,3
331124000000,3
331125000000,3
331126000000,3
331127000000,3
331181000000,3
340100000000,2
340101000000,3
340102000000,3
340103000000,3
340104000000,3
340111000000,3
340121000000,3
340122000000,3
340123000000,3
340124000000,3
340181000000,3
340200000000,2
340201000000,3
340202000000,3
340203000000,3
340207000000,3
340208000000,3
340221000000,3
340222000000,3
340223000000,3
340225000000,3
340300000000,2
340301000000,3
340302000000,3
340303000000,3
340304000000,3
340311000000,3
340321000000,3
340322000000,3
340323000000,3
340400000000,2
340401000000,3
340402000000,3
340403000000,3
340404000000,3
340405000000,3
340406000000,3
340421000000,3
340500000000,2
340501000000,3
340503000000,3
340504000000,3
340506000000,3
340521000000,3
340522000000,3
340523000000,3
340600000000,2
340601000000,3
340602000000,3
340603000000,3
340604000000,3
340621000000,3
340700000000,2
340701000000,3
340702000000,3
340703000000,3
340711000000,3
340721000000,3
340800000000,2
340801000000,3
340802000000,3
340803000000,3
340811000000,3
340822000000,3
340823000000,3
340824000000,3
340825000000,3
340826000000,3
340827000000,3
340828000000,3
340881000000,3
341000000000,2
341001000000,3
341002000000,3
341003000000,3
341004000000,3
341021000000,3
341022000000,3
341023000000,3
341024000000,3
341100000000,2
341101000000,3
341102000000,3
341103000000,3
341122000000,3
341124000000,3
341125000000,3
341126000000,3
341181000000,3
341182000000,3
341200000000,2
341201000000,3
341202000000,3
341203000000,3
341204000000,3
341221000000,3
341222000000,3
341225000000,3
341226000000,3
341282000000,3
341300000000,2
341301000000,3
341302000000,3
341321000000,3
341322000000,3
341323000000,3
341324000000,3
341500000000,2
341501000000,3
341502000000,3
341503000000,3
341521000000,3
341522000000,3
341523000000,3
341524000000,3
341525000000,3
341600000000,2
341601000000,3
341602000000,3
341621000000,3
341622000000,3
341623000000,3
341700000000,2
341701000000,3
341702000000,3
341721000000,3
341722000000,3
341723000000,3
341800000000,2
341801000000,3
341802000000,3
341821000000,3
341822000000,3
341823000000,3
341824000000,3
341825000000,3
341881000000,3
350100000000,2
350101000000,3
350102000000,3
350103000000,3
350104000000,3
350105000000,3
350111000000,3
350121000000,3
350122000000,3
350123000000,3
350124000000,3
350125000000,3
350128000000,3
350181000000,3
350182000000,3
350200000000,2
350201000000,3
350203000000,3
350205000000,3
350206000000,3
350211000000,3
350212000000,3
350213000000,3
350300000000,2
350301000000,3
350302000000,3
350303000000,3
350304000000,3
350305000000,3
350322000000,3
350400000000,2
350401000000,3
350402000000,3
350403000000,3
350421000000,3
350423000000,3
350424000000,3
350425000000,3
350426000000,3
350427000000,3
350428000000,3
350429000000,3
350430000000,3
350481000000,3
350500000000,2
350501000000,3
350502000000,3
350503000000,3
350504000000,3
350505000000,3
350521000000,3
350524000000,3
350525000000,3
350526000000,3
350527000000,3
350581000000,3
350582000000,3
350583000000,3
350600000000,2
350601000000,3
350602000000,3
350603000000,3
350622000000,3
350623000000,3
350624000000,3
350625000000,3
350626000000,3
350627000000,3
350628000000,3
350629000000,3
350681000000,3
350700000000,2
350701000000,3
350702000000,3
350721000000,3
350722000000,3
350723000000,3
350724000000,3
350725000000,3
350781000000,3
350782000000,3
350783000000,3
350784000000,3
350800000000,2
350801000000,3
350802000000,3
350821000000,3
350822000000,3
350823000000,3
350824000000,3
350825000000,3
350881000000,3
350900000000,2
350901000000,3
350902000000,3
350921000000,3
350922000000,3
350923000000,3
350924000000,3
350925000000,3
350926000000,3
350981000000,3
350982000000,3
360100000000,2
360101000000,3
360102000000,3
360103000000,3
360104000000,3
360105000000,3
360111000000,3
360121000000,3
360122000000,3
360123000000,3
360124000000,3
360200000000,2
360201000000,3
360202000000,3
360203000000,3
360222000000,3
360281000000,3
360300000000,2
360301000000,3
360302000000,3
360313000000,3
360321000000,3
360322000000,3
360323000000,3
360400000000,2
360401000000,3
360402000000,3
360403000000,3
360421000000,3
360423000000,3
360424000000,3
360425000000,3
360426000000,3
360427000000,3
360428000000,3
360429000000,3
360430000000,3
360481000000,3
360482000000,3
360500000000,2
360501000000,3
360502000000,3
360521000000,3
360600000000,2
360601000000,3
360602000000,3
360622000000,3
360681000000,3
360700000000,2
360701000000,3
360702000000,3
360721000000,3
360722000000,3
360723000000,3
360724000000,3
360725000000,3
360726000000,3
360727000000,3
360728000000,3
360729000000,3
360730000000,3
360731000000,3
360732000000,3
360733000000,3
360734000000,3
360735000000,3
360781000000,3
360782000000,3
360800000000,2
360801000000,3
360802000000,3
360803000000,3
360821000000,3
360822000000,3
360823000000,3
360824000000,3
360825000000,3
360826000000,3
360827000000,3
360828000000,3
360829000000,3
360830000000,3
360881000000,3
360900000000,2
360901000000,3
360902000000,3
360921000000,3
360922000000,3
360923000000,3
360924000000,3
360925000000,3
360926000000,3
360981000000,3
360982000000,3
360983000000,3
361000000000,2
361001000000,3
361002000000,3
361021000000,3
361022000000,3
361023000000,3
361024000000,3
361025000000,3
361026000000,3
361027000000,3
361028000000,3
361029000000,3
361030000000,3
361100000000,2
361101000000,3
361102000000,3
361121000000,3
361122000000,3
361123000000,3
361124000000,3
361125000000,3
361126000000,3
361127000000,3
361128000000,3
361129000000,3
361130000000,3
361181000000,3
370100000000,2
370101000000,3
370102000000,3
370103000000,3
370104000000,3
370105000000,3
370112000000,3
370113000000,3
370124000000,3
370125000000,3
370126000000,3
370181000000,3
370200000000,2
370201000000,3
370202000000,3
370203000000,3
370205000000,3
370211000000,3
370212000000,3
370213000000,3
370214000000,3
370281000000,3
370282000000,3
370283000000,3
370284000000,3
370285000000,3
370300000000,2
370301000000,3
370302000000,3
370303000000,3
370304000000,3
370305000000,3
370306000000,3
370321000000,3
370322000000,3
370323000000,3
370400000000,2
370401000000,3
370402000000,3
370403000000,3
370404000000,3
370405000000,3
370406000000,3
370481000000,3
370500000000,2
370501000000,3
370502000000,3
370503000000,3
370521000000,3
370522000000,3
370523000000,3
370600000000,2
370601000000,3
370602000000,3
370611000000,3
370612000000,3
370613000000,3
370634000000,3
370681000000,3
370682000000,3
370683000000,3
370684000000,3
370685000000,3
370686000000,3
370687000000,3
370700000000,2
370701000000,3
370702000000,3
370703000000,3
370704000000,3
370705000000,3
370724000000,3
370725000000,3
370781000000,3
370782000000,3
370783000000,3
370784000000,3
370785000000,3
370786000000,3
370800000000,2
370801000000,3
370802000000,3
370811000000,3
370826000000,3
370827000000,3
370828000000,3
370829000000,3
370830000000,3
370831000000,3
370832000000,3
370881000000,3
370882000000,3
370883000000,3
370900000000,2
370901000000,3
370902000000,3
370911000000,3
370921000000,3
370923000000,3
370982000000,3
370983000000,3
371000000000,2
371001000000,3
371002000000,3
371081000000,3
371082000000,3
371083000000,3
371100000000,2
371101000000,3
371102000000,3
371103000000,3
371121000000,3
371122000000,3
371200000000,2
371201000000,3
371202000000,3
371203000000,3
371300000000,2
371301000000,3
371302000000,3
371311000000,3
371312000000,3
371321000000,3
371322000000,3
371323000000,3
371324000000,3
371325000000,3
371326000000,3
371327000000,3
371328000000,3
371329000000,3
371400000000,2
371401000000,3
371402000000,3
371421000000,3
371422000000,3
371423000000,3
371424000000,3
371425000000,3
371426000000,3
371427000000,3
371428000000,3
371481000000,3
371482000000,3
371500000000,2
371501000000,3
371502000000,3
371521000000,3
371522000000,3
371523000000,3
371524000000,3
371525000000,3
371526000000,3
371581000000,3
371600000000,2
371601000000,3
371602000000,3
371621000000,3
371622000000,3
371623000000,3
371624000000,3
371625000000,3
371626000000,3
371700000000,2
371701000000,3
371702000000,3
371721000000,3
371722000000,3
371723000000,3
371724000000,3
371725000000,3
371726000000,3
371727000000,3
371728000000,3
410100000000,2
410101000000,3
410102000000,3
410103000000,3
410104000000,3
410105000000,3
410106000000,3
410108000000,3
410122000000,3
410181000000,3
410182000000,3
410183000000,3
410184000000,3
410185000000,3
410200000000,2
410201000000,3
410202000000,3
410203000000,3
410204000000,3
410205000000,3
410211000000,3
410221000000,3
410222000000,3
410223000000,3
410224000000,3
410225000000,3
410300000000,2
410301000000,3
410302000000,3
410303000000,3
410304000000,3
410305000000,3
410306000000,3
410311000000,3
410322000000,3
410323000000,3
410324000000,3
410325000000,3
410326000000,3
410327000000,3
410328000000,3
410329000000,3
410381000000,3
410400000000,2
410401000000,3
410402000000,3
410403000000,3
410404000000,3
410411000000,3
410421000000,3
410422000000,3
410423000000,3
410425000000,3
410481000000,3
410482000000,3
410500000000,2
410501000000,3
410502000000,3
410503000000,3
410505000000,3
410506000000,3
410522000000,3
410523000000,3
410526000000,3
410527000000,3
410581000000,3
410600000000,2
410601000000,3
410602000000,3
410603000000,3
410611000000,3
410621000000,3
410622000000,3
410700000000,2
410701000000,3
410702000000,3
410703000000,3
410704000000,3
410711000000,3
410721000000,3
410724000000,3
410725000000,3
410726000000,3
410727000000,3
410728000000,3
410781000000,3
410782000000,3
410800000000,2
410801000000,3
410802000000,3
410803000000,3
410804000000,3
410811000000,3
410821000000,3
410822000000,3
410823000000,3
410825000000,3
410882000000,3
410883000000,3
410900000000,2
410901000000,3
410902000000,3
410922000000,3
410923000000,3
410926000000,3
410927000000,3
410928000000,3
411000000000,2
411001000000,3
411002000000,3
411023000000,3
411024000000,3
411025000000,3
411081000000,3
411082000000,3
411100000000,2
411101000000,3
411102000000,3
411103000000,3
411104000000,3
411121000000,3
411122000000,3
411200000000,2
411201000000,3
411202000000,3
411221000000,3
411222000000,3
411224000000,3
411281000000,3
411282000000,3
411300000000,2
411301000000,3
411302000000,3
411303000000,3
411321000000,3
411322000000,3
411323000000,3
411324000000,3
411325000000,3
411326000000,3
411327000000,3
411328000000,3
411329000000,3
411330000000,3
411381000000,3
411400000000,2
411401000000,3
411402000000,3
411403000000,3
411421000000,3
411422000000,3
411423000000,3
411424000000,3
411425000000,3
411426000000,3
411481000000,3
411500000000,2
411501000000,3
411502000000,3
411503000000,3
411521000000,3
411522000000,3
411523000000,3
411524000000,3
411525000000,3
411526000000,3
411527000000,3
411528000000,3
411600000000,2
411601000000,3
411602000000,3
411621000000,3
411622000000,3
411623000000,3
411624000000,3
411625000000,3
411626000000,3
411627000000,3
411628000000,3
411681000000,3
411700000000,2
411701000000,3
411702000000,3
411721000000,3
411722000000,3
411723000000,3
411724000000,3
411725000000,3
411726000000,3
411727000000,3
411728000000,3
411729000000,3
419000000000,2
419001000000,3
420100000000,2
420101000000,3
420102000000,3
420103000000,3
420104000000,3
420105000000,3
420106000000,3
420107000000,3
420111000000,3
420112000000,3
420113000000,3
420114000000,3
420115000000,3
420116000000,3
420117000000,3
420200000000,2
420201000000,3
420202000000,3
420203000000,3
420204000000,3
420205000000,3
420222000000,3
420281000000,3
420300000000,2
420301000000,3
420302000000,3
420303000000,3
420321000000,3
420322000000,3
420323000000,3
420324000000,3
420325000000,3
420381000000,3
420500000000,2
420501000000,3
420502000000,3
420503000000,3
420504000000,3
420505000000,3
420506000000,3
420525000000,3
420526000000,3
420527000000,3
420528000000,3
420529000000,3
420581000000,3
420582000000,3
420583000000,3
420600000000,2
420601000000,3
420602000000,3
420606000000,3
420607000000,3
420624000000,3
420625000000,3
420626000000,3
420682000000,3
420683000000,3
420684000000,3
420700000000,2
420701000000,3
420702000000,3
420703000000,3
420704000000,3
420800000000,2
420801000000,3
420802000000,3
420804000000,3
420821000000,3
420822000000,3
420881000000,3
420900000000,2
420901000000,3
420902000000,3
420921000000,3
420922000000,3
420923000000,3
420981000000,3
420982000000,3
420984000000,3
421000000000,2
421001000000,3
421002000000,3
421003000000,3
421022000000,3
421023000000,3
421024000000,3
421081000000,3
421083000000,3
421087000000,3
421100000000,2
421101000000,3
421102000000,3
421121000000,3
421122000000,3
421123000000,3
421124000000,3
421125000000,3
421126000000,3
421127000000,3
421181000000,3
421182000000,3
421200000000,2
421201000000,3
421202000000,3
421221000000,3
421222000000,3
421223000000,3
421224000000,3
421281000000,3
421300000000,2
421301000000,3
421303000000,3
421321000000,3
421381000000,3
422800000000,2
422801000000,3
422802000000,3
422822000000,3
422823000000,3
422825000000,3
422826000000,3
422827000000,3
422828000000,3
429000000000,2
429004000000,3
429005000000,3
429006000000,3
429021000000,3
430100000000,2
430101000000,3
430102000000,3
430103000000,3
430104000000,3
430105000000,3
430111000000,3
430112000000,3
430121000000,3
430124000000,3
430181000000,3
430200000000,2
430201000000,3
430202000000,3
430203000000,3
430204000000,3
430211000000,3
430221000000,3
430223000000,3
430224000000,3
430225000000,3
430281000000,3
430300000000,2
430301000000,3
430302000000,3
430304000000,3
430321000000,3
430381000000,3
430382000000,3
430400000000,2
430401000000,3
